time,patch,S_visitor,S_resident_home,S_resident_away,I_visitor,I_resident_home,I_resident_away,P_visitor,P_resident_home,P_resident_away,incidence_resident,incidence_traveller
177,162,3,82,8,0,4,0,0,0,0,0,0
177,163,0,2,0,0,0,0,0,0,0,0,0
177,164,5,37,2,0,4,0,0,0,0,0,0
177,165,19,272,19,2,26,1,1,0,0,0,0
177,166,4,36,2,0,0,0,0,0,0,0,0
177,167,1,2,2,0,0,0,0,0,0,0,0
177,168,0,14,1,0,0,0,0,0,0,0,0
177,169,0,6,0,0,0,0,0,0,0,0,0
177,170,0,5,0,0,0,0,0,0,0,0,0
177,171,9,84,9,1,16,1,0,0,0,0,0
177,172,2,10,1,0,0,0,0,0,0,0,0
177,173,1,3,1,0,0,0,0,0,0,0,0
177,174,22,157,12,1,33,1,0,2,0,0,0
177,175,6,29,4,0,2,1,0,0,0,0,0
177,176,8,90,10,0,0,0,0,0,0,0,0
177,177,8,134,8,2,11,0,0,0,0,0,0
177,178,92,1032,69,10,63,4,1,0,0,1,0
177,179,108,853,61,15,340,21,0,7,0,4,0
177,180,1,5,1,2,10,2,0,0,0,0,0
177,181,3,17,2,0,1,0,0,0,0,0,0
177,182,4,29,2,1,5,0,0,0,0,0,0
177,183,1,34,0,0,7,0,0,0,0,0,0
177,184,2,42,4,0,1,0,0,0,0,0,0
177,185,0,11,1,0,0,0,0,0,0,0,0
177,186,9,46,6,2,8,0,0,0,0,0,0
177,187,46,530,43,5,21,3,0,0,0,0,0
177,188,41,334,19,7,120,9,0,1,0,0,0
177,189,0,9,0,0,0,0,0,0,0,0,0
177,190,1,17,1,0,1,0,0,0,0,0,0
177,191,0,33,2,0,1,2,0,0,0,0,0
177,192,21,214,19,3,9,0,0,0,0,0,0
177,193,8,87,5,1,7,2,0,0,0,0,0
177,194,0,9,0,0,0,0,0,0,0,0,0
177,195,0,8,2,0,0,0,0,0,0,0,0
177,196,0,3,0,0,0,0,0,0,0,0,0
177,197,0,6,1,0,2,0,0,0,0,0,0
177,198,1,11,0,0,1,0,0,0,0,0,0
177,199,0,2,0,0,0,0,0,0,0,0,0
177,200,0,10,0,0,1,1,0,0,0,0,0
177,201,1,78,6,0,7,0,0,0,0,0,0
177,202,0,2,0,0,0,0,0,0,0,0,0
177,203,0,7,0,0,1,0,0,0,0,0,0
177,204,0,57,6,0,5,1,0,0,0,0,0
177,205,2,27,1,0,1,0,0,0,0,0,0
177,206,0,6,0,0,1,0,0,0,0,0,0
177,207,1,17,1,0,0,0,0,0,0,0,0
177,208,7,30,3,0,8,4,0,0,0,0,0
177,209,8,79,2,0,23,3,0,0,0,0,0
177,210,0,70,5,0,4,0,0,0,0,0,0
177,211,2,7,0,0,0,0,0,0,0,0,0
177,212,5,146,14,1,22,1,0,1,0,0,0
177,213,2,33,4,1,2,0,0,0,0,0,0
177,214,20,230,16,3,5,0,0,0,0,0,0
177,215,7,72,8,0,1,0,0,0,0,0,0
177,216,11,216,16,3,2,0,0,0,0,0,0
177,217,0,1,0,0,1,0,0,0,0,0,0
177,218,1,65,4,1,11,1,0,0,0,0,0
177,219,0,91,2,1,7,0,0,0,0,0,0
177,220,1,2,1,0,0,0,0,0,0,0,0
177,221,0,41,4,0,8,1,0,0,0,0,0
177,222,7,220,20,1,39,1,0,1,0,0,0
177,223,1,39,2,0,4,1,0,0,0,0,0
177,224,0,8,0,0,0,0,0,0,0,0,0
177,225,0,13,0,0,2,1,0,0,0,0,0
177,226,2,34,3,0,3,0,0,0,0,0,0
177,227,2,114,7,0,22,2,0,0,0,0,0
177,228,7,275,14,0,36,1,0,0,0,0,0
177,229,0,1,0,0,0,0,0,0,0,0,0
177,230,8,9,0,0,2,0,0,0,0,0,0
177,231,3,3,0,0,0,0,0,0,0,0,0
177,232,0,22,2,0,2,0,0,0,0,0,0
177,233,115,271,30,12,4,1,0,0,0,0,0
177,234,70,137,12,12,15,1,0,0,0,0,0
177,235,14,20,3,0,5,1,0,0,0,0,0
177,236,1,103,5,1,35,7,0,1,0,0,0
177,237,0,19,1,0,9,0,0,0,0,0,0
177,238,0,7,2,0,1,1,0,0,0,0,0
177,239,0,8,0,0,4,0,0,0,0,0,0
177,240,7,33,1,1,7,0,0,1,0,0,0
177,241,8402,0,0,1246,0,0,21,0,0,0,29
178,0,0,1,0,0,2,0,0,0,0,0,0
178,1,0,35,1,0,4,0,0,0,0,0,0
178,2,1,41,0,1,23,0,0,1,0,0,0
178,3,0,29,0,0,18,1,0,0,0,0,0
178,4,1,184,9,0,47,3,0,0,0,1,0
178,5,0,31,5,0,6,1,0,0,0,0,0
178,6,2,551,30,0,27,1,0,0,0,0,0
178,7,22,2269,129,3,249,15,0,4,0,2,0
178,8,14,2287,148,2,309,21,0,5,0,2,0
178,9,1,24,1,0,2,0,0,0,0,0,0
178,10,0,57,1,0,6,0,0,0,0,0,0
178,11,2,212,13,0,38,3,0,0,0,1,0
178,12,6,268,12,1,36,1,0,0,0,1,0
178,13,5,413,30,1,30,5,0,0,0,0,0
178,14,7,689,36,1,26,5,0,0,0,0,0
178,15,25,2307,155,5,224,20,0,2,0,0,0
178,16,71,8526,456,2,665,62,0,8,1,3,0
178,17,95,9824,561,9,952,66,2,16,1,5,0
178,18,80,7757,441,3,999,78,0,4,2,7,0
178,19,5,421,26,4,117,5,0,2,0,0,0
178,20,7,837,36,1,131,7,0,1,0,1,0
178,21,36,1535,77,6,364,23,0,1,1,2,0
178,22,2,60,2,0,7,0,0,0,0,0,0
178,23,0,93,6,1,19,2,0,0,0,0,0
178,24,0,5,0,0,2,1,0,0,0,0,0
178,25,3,398,16,0,54,5,0,0,0,0,0
178,26,4,110,7,0,13,1,0,0,0,0,0
178,27,7,414,24,2,57,5,0,1,0,1,0
178,28,3,143,11,0,33,1,0,2,0,0,0
178,29,22,1724,105,0,274,20,0,3,1,1,0
178,30,88,8783,476,12,1063,89,1,10,2,5,0
178,31,121,14776,820,18,945,73,0,8,3,3,0
178,32,125,13630,763,14,1572,103,0,8,0,8,0
178,33,98,11624,602,13,1373,95,0,13,1,6,0
178,34,80,5373,272,15,540,40,0,4,0,3,0
178,35,45,3450,151,4,489,33,0,2,0,2,0
178,36,6,436,24,1,61,3,0,2,0,0,0
178,37,4,110,9,0,14,0,0,0,0,0,0
178,38,0,1,1,0,0,0,0,0,0,0,0
178,39,8,537,25,0,190,3,0,2,0,0,0
178,40,2,235,12,0,79,5,0,0,0,1,0
178,41,0,25,0,0,5,0,0,0,0,0,0
178,42,0,18,5,0,1,0,0,0,0,0,0
178,43,2,191,8,0,14,1,0,0,0,0,0
178,44,13,1046,67,0,302,12,0,5,0,1,0
178,45,6,452,16,0,58,10,0,0,0,0,0
178,46,60,6142,336,3,876,50,0,6,1,9,0
178,47,78,10795,613,10,994,80,0,9,2,3,0
178,48,121,13286,768,6,1453,94,0,23,0,10,0
178,49,51,4955,266,4,237,26,0,2,0,1,0
178,50,47,2209,132,5,87,8,0,1,0,0,0
178,51,63,4468,207,7,435,30,0,5,0,0,0
178,52,10,613,25,1,23,2,0,0,0,0,0
178,53,0,12,1,0,4,0,0,0,0,0,0
178,54,0,118,5,1,3,0,0,0,0,0,0
178,55,0,4,1,0,0,0,0,0,0,0,0
178,56,0,19,0,0,6,1,0,0,0,0,0
178,57,1,144,9,0,46,2,0,0,0,0,0
178,58,7,687,19,1,241,14,0,1,0,2,0
178,59,4,357,13,1,67,5,0,0,0,1,0
178,60,0,59,5,0,8,0,0,0,0,0,0
178,61,6,293,17,0,26,2,0,0,0,0,0
178,62,32,3209,176,2,380,23,0,6,1,0,0
178,63,52,4654,253,9,336,30,0,8,0,2,0
178,64,37,3980,232,5,377,26,0,7,2,2,0
178,65,36,4028,227,5,812,55,0,12,2,5,0
178,66,44,4529,290,7,261,25,0,3,2,0,0
178,67,12,778,49,0,50,3,0,0,0,0,0
178,68,1,73,3,0,7,1,0,0,0,0,0
178,69,18,1131,60,2,77,4,0,0,0,0,0
178,70,7,478,31,2,10,0,0,0,0,0,0
178,71,7,557,25,1,11,0,0,0,0,0,0
178,72,43,2471,147,6,131,10,0,1,0,0,0
178,73,2,239,9,0,4,0,0,0,0,0,0
178,74,16,1458,58,0,608,28,0,9,1,2,0
178,75,0,61,4,0,32,2,0,0,0,1,0
178,76,1,166,10,0,63,1,0,1,0,0,0
178,77,4,271,7,0,31,1,0,0,0,0,0
178,78,2,468,17,0,40,4,0,1,0,1,0
178,79,1,57,2,0,5,1,0,0,0,0,0
178,80,7,560,32,1,83,6,0,0,0,0,0
178,81,30,2484,122,6,152,16,0,1,0,1,0
178,82,10,1052,61,2,120,7,0,2,0,0,0
178,83,13,1803,102,0,193,14,0,2,1,1,0
178,84,30,2927,172,4,526,29,0,3,0,6,0
178,85,8,749,25,1,72,7,0,1,0,0,0
178,86,15,1845,99,2,116,6,0,1,0,1,0
178,87,6,743,24,0,46,6,0,0,0,0,0
178,88,1,40,2,0,21,2,0,0,0,0,0
178,89,3,232,14,1,78,1,0,1,0,0,0
178,90,0,3,0,0,0,0,0,0,0,0,0
178,91,15,1199,34,0,200,12,0,2,0,1,0
178,92,0,27,2,0,6,1,0,1,0,0,0
178,93,8,640,32,0,191,9,0,1,1,5,0
178,94,0,24,2,0,9,1,0,0,0,0,0
178,95,0,63,4,0,3,0,0,0,0,0,0
178,96,0,9,0,0,0,0,0,0,0,0,0
178,97,4,175,8,1,14,1,0,0,0,0,0
178,98,0,58,4,0,0,0,0,0,0,0,0
178,99,0,2,0,0,1,1,0,0,0,0,0
178,100,0,10,0,0,0,0,0,0,0,0,0
178,101,1,40,2,0,12,0,0,0,0,0,0
178,102,0,1,0,0,0,0,0,0,0,0,0
178,103,0,29,1,0,5,0,0,0,0,0,0
178,104,0,60,2,0,13,1,0,0,0,0,0
178,105,0,26,2,0,10,0,0,0,0,0,0
178,106,2,40,2,0,1,0,0,0,0,0,0
178,107,0,124,6,0,13,0,0,0,0,0,0
178,108,0,16,0,1,0,0,0,0,0,0,0
178,109,48,2873,146,6,74,5,0,1,0,0,0
178,110,0,84,3,0,5,0,0,0,0,0,0
178,111,1,32,0,0,7,0,0,0,0,0,0
178,112,0,33,0,0,9,0,0,0,0,0,0
178,113,3,11,0,0,11,0,0,0,0,0,0
178,114,0,6,0,0,0,0,0,0,0,0,0
178,115,0,5,0,0,0,0,0,0,0,0,0
178,116,0,38,0,0,15,2,0,0,0,0,0
178,117,0,67,2,0,63,4,0,0,0,0,0
178,118,0,37,0,0,3,0,0,0,0,0,0
178,119,2,60,1,0,0,0,0,0,0,0,0
178,120,3,196,6,0,14,1,0,0,0,0,0
178,121,0,88,7,0,24,1,0,0,0,0,0
178,122,0,32,0,0,7,1,0,0,0,0,0
178,123,0,9,0,0,0,0,0,0,0,0,0
178,124,0,16,1,0,2,0,0,0,0,0,0
178,125,5,209,5,0,5,0,0,0,0,0,0
178,126,0,9,0,0,7,0,0,0,0,0,0
178,127,1,31,0,0,14,0,0,0,0,0,0
178,128,4,208,11,0,2,0,0,0,0,0,0
178,129,0,10,2,0,4,1,0,0,0,0,0
178,130,1,68,1,0,6,0,0,0,0,0,0
178,131,0,55,4,0,1,0,0,0,0,0,0
178,132,1,101,1,0,4,0,0,0,0,0,0
178,133,0,43,1,0,6,0,0,0,0,0,0
178,134,3,391,18,0,16,1,0,0,1,0,0
178,135,6,169,12,0,2,1,0,0,0,0,0
178,136,5,209,12,0,2,1,0,0,0,0,0
178,137,3,405,21,1,5,0,0,0,0,0,0
178,138,0,9,0,0,0,0,0,0,0,0,0
178,139,0,7,1,0,1,0,0,0,0,0,0
178,140,6,306,7,0,22,0,0,1,0,0,0
178,141,2,16,2,0,2,1,0,0,0,0,0
178,142,12,141,4,3,14,0,0,0,0,0,0
178,143,2,209,12,1,12,0,0,0,0,0,0
178,144,1,79,3,0,4,0,0,0,0,0,0
178,145,13,112,10,2,6,1,0,0,0,0,0
178,146,2,20,1,0,2,0,0,0,0,0,0
178,147,0,31,1,0,9,0,0,0,0,0,0
178,148,0,1,3,0,2,0,0,0,0,0,0
178,149,0,6,0,0,9,0,0,0,0,0,0
178,150,0,157,7,1,1,0,0,0,0,0,0
178,151,0,2,1,0,2,0,0,0,0,0,0
178,152,0,2,0,0,0,0,0,0,0,0,0
178,153,1,29,1,0,1,0,0,0,0,0,0
178,154,9,77,4,2,19,0,0,0,0,0,0
178,155,8,65,2,0,17,1,0,1,0,0,0
178,156,0,12,1,0,2,0,0,0,0,0,0
178,157,0,106,6,0,2,1,0,0,0,0,0
178,158,1,51,2,0,1,0,0,0,0,0,0
178,159,1,13,1,0,2,0,0,0,0,0,0
178,160,3,91,7,0,0,0,0,0,0,0,0
178,161,0,5,0,0,1,0,0,0,0,0,0
178,162,4,82,8,0,4,0,0,0,0,0,0
178,163,0,2,0,0,0,0,0,0,0,0,0
178,164,3,37,2,0,4,0,0,0,0,0,0
178,165,22,271,20,2,26,1,1,0,0,0,0
178,166,4,35,3,0,0,0,0,0,0,0,0
178,167,1,2,2,0,0,0,0,0,0,0,0
178,168,0,14,1,0,0,0,0,0,0,0,0
178,169,0,6,0,0,0,0,0,0,0,0,0
178,170,0,5,0,0,0,0,0,0,0,0,0
178,171,8,84,9,1,16,1,0,0,0,0,0
178,172,2,10,1,0,0,0,0,0,0,0,0
178,173,1,4,0,0,0,0,0,0,0,0,0
178,174,17,156,13,1,31,3,0,2,0,0,0
178,175,5,31,2,0,2,1,0,0,0,0,0
178,176,9,89,11,0,0,0,0,0,0,0,0
178,177,10,134,8,1,11,0,0,0,0,0,0
178,178,87,1031,70,8,63,4,1,0,0,0,0
178,179,110,859,58,13,336,22,0,7,0,0,0
178,180,2,6,0,2,10,2,0,0,0,0,0
178,181,2,18,1,0,1,0,0,0,0,0,0
178,182,4,29,2,1,5,0,0,0,0,0,0
178,183,1,34,0,0,7,0,0,0,0,0,0
178,184,2,43,3,0,1,0,0,0,0,0,0
178,185,0,12,0,0,0,0,0,0,0,0,0
178,186,8,46,6,2,8,0,0,0,0,0,0
178,187,47,531,44,6,19,3,0,0,0,0,0
178,188,39,334,20,6,119,9,0,1,0,0,0
178,189,0,8,1,0,0,0,0,0,0,0,0
178,190,1,17,1,0,1,0,0,0,0,0,0
178,191,0,33,2,0,1,2,0,0,0,0,0
178,192,22,214,19,3,9,0,0,0,0,0,0
178,193,9,87,5,1,7,2,0,0,0,0,0
178,194,0,9,0,0,0,0,0,0,0,0,0
178,195,0,8,2,0,0,0,0,0,0,0,0
178,196,0,3,0,0,0,0,0,0,0,0,0
178,197,0,6,1,0,2,0,0,0,0,0,0
178,198,1,11,0,0,1,0,0,0,0,0,0
178,199,0,2,0,0,0,0,0,0,0,0,0
178,200,0,10,0,0,1,1,0,0,0,0,0
178,201,1,78,6,0,7,0,0,0,0,0,0
178,202,0,2,0,0,0,0,0,0,0,0,0
178,203,0,7,0,0,1,0,0,0,0,0,0
178,204,0,57,6,0,5,1,0,0,0,0,0
178,205,2,27,1,0,1,0,0,0,0,0,0
178,206,0,6,0,0,1,0,0,0,0,0,0
178,207,1,17,1,0,0,0,0,0,0,0,0
178,208,6,30,3,0,9,3,0,0,0,0,0
178,209,7,78,3,0,23,3,0,0,0,0,0
178,210,0,68,7,0,4,0,0,0,0,0,0
178,211,2,7,0,0,0,0,0,0,0,0,0
178,212,5,146,14,1,22,1,0,1,0,0,0
178,213,1,32,5,1,2,0,0,0,0,0,0
178,214,19,229,17,3,5,0,0,0,0,0,0
178,215,8,72,8,0,1,0,0,0,0,0,0
178,216,11,214,18,3,2,0,0,0,0,0,0
178,217,0,1,0,0,1,0,0,0,0,0,0
178,218,1,64,5,1,11,1,0,0,0,0,0
178,219,0,89,4,1,7,0,0,0,0,0,0
178,220,0,2,1,0,0,0,0,0,0,0,0
178,221,0,40,5,0,8,1,0,0,0,0,0
178,222,5,220,20,0,39,1,0,1,0,1,0
178,223,1,40,1,0,4,1,0,0,0,0,0
178,224,0,8,0,0,0,0,0,0,0,0,0
178,225,0,13,0,0,2,1,0,0,0,0,0
178,226,1,34,3,0,3,0,0,0,0,0,0
178,227,2,115,6,0,22,2,0,0,0,0,0
178,228,9,275,14,0,35,2,0,0,0,0,0
178,229,0,1,0,0,0,0,0,0,0,0,0
178,230,8,9,0,0,2,0,0,0,0,0,0
178,231,3,3,0,0,0,0,0,0,0,0,0
178,232,0,22,2,0,2,0,0,0,0,0,0
178,233,119,273,28,10,5,0,0,0,0,0,0
178,234,70,137,12,12,15,1,0,0,0,0,0
178,235,16,20,3,0,5,1,0,0,0,0,0
178,236,1,103,6,1,34,7,0,1,0,0,0
178,237,0,19,1,0,9,0,0,0,0,0,0
178,238,0,7,2,0,1,1,0,0,0,0,0
178,239,0,8,0,0,4,0,0,0,0,0,0
178,240,5,32,2,1,7,0,0,1,0,0,0
178,241,8402,0,0,1254,0,0,21,0,0,0,24
179,0,0,1,0,0,2,0,0,0,0,0,0
179,1,0,35,1,0,4,0,0,0,0,0,0
179,2,1,41,0,1,23,0,0,1,0,0,0
179,3,0,29,0,0,18,1,0,0,0,0,0
179,4,1,184,9,0,46,4,0,0,0,0,0
179,5,0,31,5,0,6,1,0,0,0,0,0
179,6,3,550,30,0,27,2,0,0,0,0,0
179,7,21,2266,133,3,250,13,0,4,0,0,0
179,8,15,2284,151,2,310,20,0,5,0,1,0
179,9,0,23,2,0,2,0,0,0,0,0,0
179,10,0,57,1,0,6,0,0,0,0,0,0
179,11,1,210,15,0,38,3,0,0,0,0,0
179,12,6,268,12,1,36,1,0,0,0,0,0
179,13,5,411,31,1,32,4,0,0,0,1,0
179,14,7,690,35,1,27,4,0,0,0,0,0
179,15,25,2308,157,4,222,19,0,2,0,0,0
179,16,76,8531,455,3,663,59,0,9,1,2,0
179,17,92,9837,549,11,954,63,2,16,1,1,0
179,18,84,7755,440,3,999,81,0,4,2,5,0
179,19,5,419,27,4,118,5,0,2,0,1,0
179,20,6,835,37,2,131,8,0,1,0,2,0
179,21,34,1528,79,7,371,21,0,1,1,6,1
179,22,2,61,2,0,6,0,0,0,0,0,0
179,23,0,94,6,1,18,2,0,0,0,0,0
179,24,0,5,0,0,2,1,0,0,0,0,0
179,25,3,397,16,1,56,4,0,0,0,1,0
179,26,4,110,7,0,13,1,0,0,0,0,0
179,27,7,415,22,1,57,6,0,1,0,0,0
179,28,3,142,11,0,34,1,0,2,0,1,0
179,29,21,1720,110,0,274,19,0,3,1,0,0
179,30,93,8787,473,11,1062,90,1,9,2,4,0
179,31,123,14783,812,18,945,73,0,9,3,5,0
179,32,120,13617,767,12,1580,103,0,9,0,11,0
179,33,103,11624,603,14,1374,95,0,11,1,6,0
179,34,76,5370,273,16,541,41,0,4,0,2,0
179,35,48,3455,148,4,488,33,0,1,0,4,0
179,36,7,433,27,1,61,3,0,2,0,0,0
179,37,4,110,9,0,14,0,0,0,0,0,0
179,38,0,1,1,0,0,0,0,0,0,0,0
179,39,8,537,27,0,188,3,0,2,0,0,0
179,40,3,235,12,0,79,5,0,0,0,0,0
179,41,0,25,0,0,5,0,0,0,0,0,0
179,42,0,19,4,0,1,0,0,0,0,0,0
179,43,2,191,8,0,14,1,0,0,0,0,0
179,44,13,1048,66,0,300,13,0,5,0,1,0
179,45,6,454,14,0,58,10,0,0,0,0,0
179,46,59,6134,342,3,874,54,0,6,1,4,0
179,47,70,10794,614,11,996,79,0,8,2,6,0
179,48,115,13280,768,4,1457,94,0,24,1,12,0
179,49,53,4950,270,4,239,25,0,2,0,0,0
179,50,47,2206,136,6,85,9,0,1,0,1,1
179,51,63,4473,203,8,435,29,0,5,0,1,0
179,52,8,614,25,1,22,2,0,0,0,0,0
179,53,0,12,1,0,4,0,0,0,0,0,0
179,54,0,119,4,1,3,0,0,0,0,0,0
179,55,0,4,1,0,0,0,0,0,0,0,0
179,56,0,19,0,0,6,1,0,0,0,0,0
179,57,1,147,6,0,46,2,0,0,0,0,0
179,58,8,686,22,1,240,13,0,1,0,1,0
179,59,4,355,14,1,68,5,0,0,0,1,0
179,60,0,58,6,0,8,0,0,0,0,0,0
179,61,6,293,17,0,27,1,0,0,0,0,0
179,62,35,3201,183,3,384,20,0,6,1,2,0
179,63,54,4656,252,10,335,30,0,8,0,0,0
179,64,39,3982,228,5,375,29,0,9,1,2,0
179,65,36,4030,223,5,813,57,0,12,1,10,0
179,66,45,4527,293,5,262,24,0,2,2,1,0
179,67,12,775,52,0,50,3,0,0,0,0,0
179,68,0,72,3,0,8,1,0,0,0,1,0
179,69,17,1131,62,2,76,3,0,0,0,0,0
179,70,7,482,28,2,9,0,0,0,0,0,0
179,71,8,559,23,1,11,0,0,0,0,0,0
179,72,43,2472,145,6,130,12,0,1,0,0,0
179,73,2,237,11,0,4,0,0,0,0,0,0
179,74,16,1457,61,0,604,30,0,9,1,3,0
179,75,0,61,4,0,32,2,0,0,0,0,0
179,76,2,166,10,0,63,1,0,1,0,0,0
179,77,4,271,7,0,31,1,0,0,0,0,0
179,78,1,468,17,0,41,3,0,1,0,0,0
179,79,1,57,2,0,5,1,0,0,0,0,0
179,80,9,563,29,1,83,6,0,0,0,0,0
179,81,29,2482,125,6,152,15,0,1,0,0,0
179,82,13,1055,58,2,119,7,0,3,0,0,0
179,83,13,1802,102,0,196,12,0,2,1,2,0
179,84,32,2934,166,2,523,31,0,3,0,4,0
179,85,8,749,26,1,71,7,0,1,0,0,0
179,86,12,1839,104,2,115,8,0,1,0,0,0
179,87,4,745,22,0,46,6,0,0,0,0,0
179,88,1,40,2,0,21,2,0,0,0,0,0
179,89,4,232,14,1,78,1,0,1,0,0,0
179,90,0,3,0,0,0,0,0,0,0,0,0
179,91,16,1194,39,0,201,11,0,2,0,1,0
179,92,0,27,2,0,6,1,0,1,0,0,0
179,93,9,641,31,0,189,11,0,1,1,1,0
179,94,0,24,2,0,9,1,0,0,0,0,0
179,95,0,63,4,0,3,0,0,0,0,0,0
179,96,0,9,0,0,0,0,0,0,0,0,0
179,97,4,176,7,1,14,1,0,0,0,0,0
179,98,0,59,3,0,0,0,0,0,0,0,0
179,99,0,2,0,0,1,1,0,0,0,0,0
179,100,0,10,0,0,0,0,0,0,0,0,0
179,101,2,40,2,0,12,0,0,0,0,0,0
179,102,0,1,0,0,0,0,0,0,0,0,0
179,103,0,29,1,0,5,0,0,0,0,0,0
179,104,0,60,2,0,13,1,0,0,0,0,0
179,105,0,26,2,0,10,0,0,0,0,0,0
179,106,2,41,1,0,1,0,0,0,0,0,0
179,107,0,125,5,0,13,0,0,0,0,0,0
179,108,0,16,0,1,0,0,0,0,0,0,0
179,109,46,2873,146,6,74,5,0,1,0,0,0
179,110,0,85,2,0,5,0,0,0,0,0,0
179,111,1,32,0,0,7,0,0,0,0,0,0
179,112,0,33,0,0,9,0,0,0,0,0,0
179,113,2,11,0,0,11,0,0,0,0,0,0
179,114,0,6,0,0,0,0,0,0,0,0,0
179,115,0,5,0,0,0,0,0,0,0,0,0
179,116,0,37,1,0,15,2,0,0,0,0,0
179,117,0,67,2,0,63,4,0,0,0,0,0
179,118,0,37,0,0,3,0,0,0,0,0,0
179,119,3,60,1,0,0,0,0,0,0,0,0
179,120,3,196,6,0,14,1,0,0,0,0,0
179,121,0,90,5,0,24,1,0,0,0,0,0
179,122,0,32,0,0,7,1,0,0,0,0,0
179,123,0,9,0,0,0,0,0,0,0,0,0
179,124,0,16,1,0,2,0,0,0,0,0,0
179,125,5,210,4,0,5,0,0,0,0,0,0
179,126,0,9,0,0,7,0,0,0,0,0,0
179,127,1,31,0,0,14,0,0,0,0,0,0
179,128,4,208,10,0,3,0,0,0,0,1,0
179,129,0,10,2,0,4,1,0,0,0,0,0
179,130,1,68,1,0,6,0,0,0,0,0,0
179,131,0,56,3,0,1,0,0,0,0,0,0
179,132,0,100,2,0,4,0,0,0,0,0,0
179,133,0,42,1,0,7,0,0,0,0,1,0
179,134,2,389,20,0,16,1,0,0,1,0,0
179,135,6,169,12,0,2,1,0,0,0,0,0
179,136,5,211,10,0,2,1,0,0,0,0,0
179,137,4,406,20,1,5,0,0,0,0,0,0
179,138,0,9,0,0,0,0,0,0,0,0,0
179,139,0,7,1,0,1,0,0,0,0,0,0
179,140,5,308,6,0,22,0,0,0,0,0,0
179,141,2,16,2,0,2,1,0,0,0,0,0
179,142,12,140,5,3,14,0,0,0,0,0,0
179,143,1,208,13,2,12,0,0,0,0,0,0
179,144,1,80,2,0,4,0,0,0,0,0,0
179,145,13,113,9,2,6,1,0,0,0,0,0
179,146,2,20,1,1,2,0,0,0,0,0,0
179,147,1,31,1,0,9,0,0,0,0,0,0
179,148,0,2,2,0,2,0,0,0,0,0,0
179,149,1,6,0,0,9,0,0,0,0,0,0
179,150,0,155,9,1,1,0,0,0,0,0,0
179,151,0,2,1,0,2,0,0,0,0,0,0
179,152,0,2,0,0,0,0,0,0,0,0,0
179,153,1,29,1,0,1,0,0,0,0,0,0
179,154,8,78,3,2,19,0,0,0,0,0,0
179,155,7,65,1,0,18,1,0,1,0,1,0
179,156,0,12,1,0,2,0,0,0,0,0,0
179,157,0,106,6,0,2,1,0,0,0,0,0
179,158,1,53,0,0,1,0,0,0,0,0,0
179,159,1,13,1,0,2,0,0,0,0,0,0
179,160,3,93,5,0,0,0,0,0,0,0,0
179,161,0,5,0,0,1,0,0,0,0,0,0
179,162,6,82,8,0,4,0,0,0,0,0,0
179,163,0,2,0,0,0,0,0,0,0,0,0
179,164,3,37,2,0,4,0,0,0,0,0,0
179,165,23,273,19,1,25,1,1,0,0,0,0
179,166,6,35,3,0,0,0,0,0,0,0,0
179,167,1,2,2,0,0,0,0,0,0,0,0
179,168,0,13,2,0,0,0,0,0,0,0,0
179,169,0,5,1,0,0,0,0,0,0,0,0
179,170,0,5,0,0,0,0,0,0,0,0,0
179,171,9,85,8,1,16,1,0,0,0,0,0
179,172,3,10,1,0,0,0,0,0,0,0,0
179,173,1,4,0,0,0,0,0,0,0,0,0
179,174,17,156,14,1,30,3,0,2,0,0,0
179,175,4,31,2,0,2,1,0,0,0,0,0
179,176,9,89,11,0,0,0,0,0,0,0,0
179,177,9,135,7,1,11,0,0,0,0,0,0
179,178,92,1036,63,8,65,4,0,0,0,2,0
179,179,115,862,58,12,336,21,0,5,0,5,0
179,180,2,6,0,2,10,2,0,0,0,0,0
179,181,2,18,1,0,1,0,0,0,0,0,0
179,182,5,28,3,1,5,0,0,0,0,0,0
179,183,2,34,0,0,7,0,0,0,0,0,0
179,184,2,43,3,0,1,0,0,0,0,0,0
179,185,0,12,0,0,0,0,0,0,0,0,0
179,186,10,45,7,2,8,0,0,0,0,0,0
179,187,41,529,46,5,19,3,0,0,0,0,0
179,188,40,332,22,5,119,9,0,1,0,2,0
179,189,0,8,1,0,0,0,0,0,0,0,0
179,190,2,18,0,0,1,0,0,0,0,0,0
179,191,0,33,2,0,1,2,0,0,0,0,0
179,192,22,212,21,4,9,0,0,0,0,0,0
179,193,11,87,5,1,8,1,0,0,0,0,0
179,194,0,9,0,0,0,0,0,0,0,0,0
179,195,0,8,2,0,0,0,0,0,0,0,0
179,196,0,3,0,0,0,0,0,0,0,0,0
179,197,0,7,0,0,2,0,0,0,0,0,0
179,198,1,11,0,0,1,0,0,0,0,0,0
179,199,0,2,0,0,0,0,0,0,0,0,0
179,200,0,10,0,0,1,1,0,0,0,0,0
179,201,1,78,6,0,7,0,0,0,0,0,0
179,202,0,2,0,0,0,0,0,0,0,0,0
179,203,0,7,0,0,1,0,0,0,0,0,0
179,204,1,55,8,0,5,1,0,0,0,0,0
179,205,2,26,2,0,1,0,0,0,0,0,0
179,206,0,6,0,0,1,0,0,0,0,0,0
179,207,1,17,1,0,0,0,0,0,0,0,0
179,208,7,29,4,0,9,3,0,0,0,0,0
179,209,8,77,4,0,24,2,0,0,0,0,0
